0.096 0.109 0.070 0.114 0.677 0.677 0.094 0.098 0.677 0.216 0.749 0.550 0.094 0.773 0.624 0.666 0.127 0.079 0.090 0.103 0.140 0.074 0.720 0.677 0.664 0.170 0.550 0.413 0.786 0.138 0.083 0.186 0.153 0.065 0.677 0.814 0.677 0.079 0.065 0.644 0.100 0.234 0.677 0.079 0.677 0.677 0.140 0.135 0.552 0.103 0.659 0.098 0.799 0.138 0.677 0.068 0.544 0.681 0.118 0.661 0.411 0.173 0.552 0.153 0.144 0.703 0.155 0.677 0.563 0.572 0.151 0.821 0.094 0.234 0.074 0.070 0.118 0.649 0.705 0.068 0.072 0.068 0.672 0.072 0.105 0.661 0.103 0.092 0.144 0.749 0.677 0.098 0.153 0.111 0.100 0.773 0.074 0.151 0.672 0.081
0.282 0.262 0.302 0.272 0.262 0.262 0.292 0.272 0.262 0.282 0.282 0.229 0.272 0.268 0.277 0.262 0.262 0.262 0.262 0.296 0.291 0.297 0.262 0.262 0.262 0.262 0.306 0.262 0.248 0.311 0.248 0.262 0.287 0.297 0.262 0.262 0.262 0.262 0.218 0.262 0.296 0.291 0.262 0.306 0.262 0.262 0.292 0.297 0.262 0.302 0.262 0.292 0.262 0.258 0.262 0.297 0.262 0.262 0.282 0.262 0.262 0.292 0.262 0.263 0.262 0.277 0.292 0.262 0.262 0.262 0.291 0.262 0.297 0.291 0.262 0.273 0.296 0.296 0.262 0.297 0.278 0.292 0.262 0.312 0.262 0.262 0.302 0.272 0.301 0.243 0.262 0.262 0.301 0.268 0.282 0.219 0.262 0.282 0.248 0.292
0.099 0.166 0.087 0.106 0.397 0.397 0.083 0.112 0.397 0.106 0.078 0.092 0.072 0.074 0.072 0.397 0.195 0.123 0.127 0.082 0.103 0.100 0.187 0.397 0.397 0.108 0.089 0.265 0.072 0.103 0.065 0.122 0.097 0.074 0.397 0.126 0.397 0.123 0.069 0.396 0.083 0.106 0.397 0.062 0.397 0.397 0.098 0.097 0.397 0.087 0.397 0.091 0.161 0.073 0.397 0.070 0.397 0.397 0.120 0.397 0.397 0.108 0.397 0.098 0.394 0.096 0.098 0.397 0.108 0.397 0.104 0.104 0.075 0.106 0.139 0.061 0.099 0.088 0.186 0.072 0.063 0.076 0.397 0.066 0.125 0.186 0.089 0.072 0.098 0.090 0.397 0.105 0.084 0.079 0.104 0.068 0.139 0.099 0.090 0.066
0.461 0.588 0.441 0.471 0.626 0.626 0.451 0.460 0.616 0.489 0.440 0.450 0.431 0.430 0.429 0.626 0.587 0.451 0.461 0.422 0.429 0.451 0.606 0.626 0.616 0.442 0.432 0.606 0.391 0.429 0.461 0.421 0.459 0.391 0.616 0.616 0.616 0.451 0.391 0.606 0.422 0.401 0.616 0.489 0.616 0.616 0.449 0.469 0.616 0.451 0.616 0.461 0.606 0.442 0.616 0.371 0.626 0.606 0.412 0.616 0.616 0.431 0.616 0.442 0.626 0.442 0.411 0.626 0.452 0.626 0.419 0.451 0.401 0.401 0.461 0.371 0.401 0.442 0.606 0.391 0.447 0.401 0.606 0.401 0.461 0.606 0.461 0.440 0.401 0.480 0.616 0.442 0.412 0.402 0.460 0.421 0.461 0.401 0.459 0.410
0.202 0.202 0.168 0.197 0.431 0.431 0.192 0.182 0.431 0.222 0.299 0.329 0.226 0.314 0.250 0.431 0.188 0.163 0.187 0.296 0.232 0.168 0.358 0.431 0.431 0.212 0.271 0.187 0.319 0.222 0.235 0.197 0.202 0.197 0.431 0.431 0.431 0.163 0.246 0.197 0.286 0.251 0.431 0.202 0.431 0.431 0.212 0.212 0.402 0.276 0.431 0.202 0.431 0.211 0.431 0.193 0.402 0.431 0.187 0.431 0.192 0.212 0.402 0.339 0.182 0.314 0.231 0.431 0.221 0.416 0.206 0.368 0.231 0.251 0.178 0.227 0.226 0.290 0.305 0.183 0.221 0.178 0.426 0.227 0.207 0.192 0.271 0.276 0.251 0.319 0.431 0.182 0.285 0.178 0.192 0.314 0.178 0.226 0.328 0.232
0.103 0.324 0.019 0.210 0.329 0.329 0.204 0.238 0.329 0.243 0.329 0.324 0.040 0.329 0.329 0.329 0.329 0.019 0.294 0.002 0.165 0.019 0.329 0.329 0.329 0.011 0.324 0.329 0.329 0.165 0.011 0.272 0.160 0.011 0.329 0.329 0.329 0.019 0.011 0.329 0.005 0.220 0.329 0.092 0.329 0.329 0.160 0.160 0.329 0.002 0.329 0.061 0.329 0.009 0.329 0.009 0.329 0.329 0.283 0.329 0.329 0.160 0.329 0.008 0.329 0.329 0.140 0.329 0.315 0.329 0.198 0.329 0.040 0.220 0.019 0.033 0.146 0.329 0.329 0.009 0.033 0.011 0.329 0.061 0.193 0.329 0.002 0.011 0.142 0.329 0.329 0.012 0.008 0.022 0.238 0.329 0.019 0.134 0.329 0.042
0.711 0.867 0.205 0.812 0.882 0.882 0.474 0.682 0.886 0.334 0.084 0.044 0.044 0.117 0.021 0.882 0.860 0.495 0.806 0.053 0.143 0.282 0.880 0.882 0.886 0.834 0.158 0.886 0.057 0.164 0.027 0.846 0.305 0.107 0.886 0.852 0.886 0.495 0.027 0.875 0.051 0.187 0.886 0.190 0.886 0.886 0.269 0.239 0.886 0.113 0.886 0.587 0.881 0.017 0.886 0.089 0.882 0.875 0.852 0.886 0.886 0.286 0.886 0.041 0.882 0.050 0.191 0.882 0.846 0.882 0.220 0.681 0.098 0.187 0.670 0.134 0.170 0.063 0.874 0.089 0.158 0.128 0.881 0.123 0.867 0.866 0.169 0.039 0.164 0.041 0.886 0.760 0.048 0.361 0.643 0.023 0.670 0.161 0.045 0.146
0.144 0.150 0.150 0.144 0.425 0.425 0.139 0.139 0.425 0.177 0.249 0.249 0.199 0.177 0.216 0.425 0.150 0.150 0.144 0.211 0.182 0.150 0.177 0.425 0.425 0.161 0.177 0.150 0.238 0.171 0.205 0.166 0.161 0.166 0.425 0.425 0.425 0.150 0.204 0.398 0.211 0.183 0.425 0.155 0.425 0.425 0.161 0.161 0.425 0.177 0.425 0.149 0.425 0.211 0.425 0.172 0.425 0.425 0.139 0.425 0.425 0.183 0.425 0.261 0.221 0.260 0.183 0.425 0.166 0.425 0.194 0.304 0.177 0.183 0.144 0.171 0.177 0.215 0.144 0.172 0.166 0.155 0.425 0.155 0.139 0.150 0.183 0.216 0.177 0.277 0.425 0.155 0.205 0.155 0.144 0.216 0.144 0.177 0.249 0.155
0.548 0.577 0.228 0.564 0.727 0.727 0.499 0.563 0.727 0.460 0.435 0.465 0.437 0.217 0.158 0.727 0.566 0.319 0.561 0.469 0.436 0.236 0.593 0.727 0.727 0.525 0.469 0.589 0.217 0.459 0.153 0.540 0.483 0.185 0.727 0.421 0.727 0.319 0.171 0.651 0.473 0.497 0.727 0.282 0.727 0.727 0.425 0.502 0.727 0.474 0.727 0.515 0.642 0.155 0.727 0.176 0.727 0.727 0.548 0.727 0.736 0.490 0.727 0.456 0.601 0.460 0.513 0.727 0.504 0.727 0.464 0.464 0.450 0.497 0.381 0.270 0.520 0.449 0.593 0.180 0.293 0.190 0.727 0.257 0.570 0.524 0.474 0.429 0.497 0.483 0.727 0.504 0.471 0.194 0.563 0.181 0.381 0.520 0.481 0.277
0.045 0.045 0.037 0.045 0.045 0.045 0.045 0.045 0.045 0.043 0.043 0.057 0.035 0.033 0.046 0.045 0.045 0.045 0.045 0.038 0.046 0.037 0.045 0.045 0.045 0.045 0.032 0.045 0.038 0.048 0.044 0.045 0.043 0.029 0.045 0.045 0.045 0.045 0.046 0.045 0.037 0.043 0.045 0.043 0.045 0.045 0.041 0.040 0.045 0.037 0.045 0.045 0.045 0.045 0.045 0.037 0.045 0.045 0.045 0.045 0.045 0.046 0.045 0.067 0.045 0.035 0.043 0.045 0.045 0.045 0.043 0.045 0.032 0.043 0.045 0.045 0.038 0.035 0.045 0.032 0.045 0.030 0.045 0.045 0.045 0.045 0.038 0.038 0.038 0.048 0.045 0.045 0.035 0.049 0.045 0.041 0.045 0.038 0.044 0.046
nan 0.058 0.071 0.051 0.387 0.387 0.068 0.055 0.387 0.151 0.233 0.164 0.075 0.243 0.192 0.335 0.062 0.048 0.055 0.082 0.082 0.061 0.223 0.387 0.274 0.065 0.164 0.086 0.271 0.089 0.061 0.058 0.096 0.058 0.387 0.387 0.387 0.048 0.058 0.093 0.082 0.103 0.387 0.055 0.387 0.387 0.103 0.096 0.117 0.082 0.130 0.079 0.387 0.048 0.387 0.061 0.106 0.113 0.055 0.130 0.103 0.103 0.117 0.076 0.065 0.230 0.086 0.387 0.127 0.110 0.093 0.329 0.075 0.103 0.072 0.051 0.092 0.205 0.154 0.058 0.051 0.058 0.110 0.061 0.058 0.110 0.082 0.065 0.099 0.233 0.387 0.072 0.076 0.078 0.062 0.243 0.072 0.082 0.199 0.041
0.078 0.076 0.060 0.076 0.076 0.076 0.076 0.076 0.076 0.075 0.079 0.083 0.074 0.068 0.052 0.076 0.076 0.068 0.076 0.082 0.081 0.062 0.076 0.076 0.076 0.076 0.078 0.076 0.067 0.080 0.033 0.076 0.078 0.060 0.076 0.076 0.076 0.068 0.038 0.076 0.083 0.086 0.076 0.008 0.076 0.076 0.073 0.076 0.076 0.079 0.076 0.078 0.076 0.035 0.076 0.050 0.076 0.076 0.076 0.076 0.076 0.076 0.076 0.083 0.076 0.078 0.079 0.076 0.076 0.076 0.075 0.076 0.080 0.086 0.073 0.006 0.085 0.078 0.076 0.057 0.004 0.060 0.076 0.006 0.076 0.076 0.079 0.074 nan 0.074 0.076 0.076 0.081 0.055 0.076 0.068 0.073 0.085 0.080 0.007
0.115 0.161 0.098 0.127 0.368 0.368 0.085 0.123 0.368 0.081 0.064 0.085 0.077 0.047 0.060 0.368 0.165 0.145 0.132 0.081 0.081 0.115 0.368 0.368 0.368 0.089 0.085 0.284 0.076 0.089 0.064 0.152 0.073 0.060 0.368 0.368 0.368 0.145 0.064 0.368 0.081 0.081 0.368 0.085 0.368 0.368 0.089 0.072 0.368 0.072 0.368 0.093 0.368 0.064 0.368 0.081 0.368 0.368 0.153 0.368 0.368 0.101 0.368 0.089 0.347 0.076 0.089 0.368 0.077 0.368 0.081 0.347 0.072 0.081 0.153 0.085 0.097 0.097 0.360 0.068 0.110 0.068 0.368 0.081 0.127 0.140 0.072 0.081 0.085 0.064 0.368 0.102 0.085 0.139 0.127 0.051 0.153 0.076 0.051 0.089
0.146 0.139 0.145 0.147 0.660 0.660 0.143 0.142 0.660 0.234 0.153 0.180 0.196 0.145 0.157 0.660 0.144 0.140 0.142 0.194 0.159 0.140 0.149 0.660 0.660 0.142 0.178 0.155 0.144 0.156 0.170 0.142 0.163 0.142 0.660 0.570 0.660 0.140 0.161 0.176 0.195 0.289 0.660 0.186 0.660 0.660 0.154 0.168 0.253 0.173 0.155 0.144 0.159 0.169 0.660 0.143 0.252 0.221 0.142 0.156 0.210 0.157 0.253 0.196 0.170 0.163 0.163 0.660 0.139 0.252 0.183 0.394 0.164 0.289 0.138 0.182 0.163 0.163 0.150 0.142 0.183 0.142 0.218 0.188 0.142 0.142 0.159 0.193 0.166 0.153 0.660 0.141 0.194 0.141 0.140 0.146 0.138 0.169 0.161 0.184
nan 0.208 0.020 0.060 0.534 0.534 0.030 0.030 0.534 0.050 0.030 0.060 0.030 0.020 0.030 0.534 0.317 0.050 0.060 0.070 0.050 0.030 0.317 0.534 0.534 0.050 0.060 0.356 0.020 0.050 0.030 0.217 0.050 0.020 0.534 0.099 0.534 0.050 0.020 0.534 0.060 0.060 0.534 0.040 0.534 0.534 0.050 0.050 0.534 0.060 0.534 0.060 0.317 0.030 0.534 0.020 0.534 0.534 0.168 0.534 0.534 0.050 0.534 0.060 0.534 0.070 0.050 0.534 0.050 0.534 0.050 0.060 0.030 0.060 0.060 0.040 0.060 0.070 0.317 0.020 0.049 0.020 0.534 0.040 0.050 0.317 0.060 0.030 0.060 0.050 0.534 0.050 0.080 0.029 0.030 0.020 0.060 0.060 0.060 0.040
0.023 0.023 0.020 0.023 0.023 0.023 0.023 0.023 0.023 0.026 0.023 0.023 0.023 0.017 0.015 0.023 0.023 0.023 0.023 0.023 0.026 0.021 0.023 0.023 0.023 0.023 0.023 0.023 0.017 0.026 0.017 0.023 0.025 0.019 0.023 0.023 0.023 0.023 0.017 0.023 0.023 0.026 0.023 0.015 0.023 0.023 0.025 0.026 0.023 0.023 0.023 0.023 0.023 0.016 0.023 0.018 0.023 0.023 0.023 0.023 0.023 0.026 0.023 0.023 0.023 0.023 0.026 0.023 0.023 0.023 0.026 0.023 0.023 0.026 0.023 0.012 0.027 0.023 0.023 0.018 0.013 0.019 0.023 0.014 0.023 0.023 0.023 0.023 0.026 0.023 0.023 0.023 0.023 0.018 0.023 0.016 0.023 0.027 0.023 0.014
0.425 0.536 0.511 0.471 0.536 0.536 0.455 0.512 0.536 0.202 0.205 0.213 0.176 0.204 0.177 0.536 0.536 0.511 0.511 0.231 0.205 0.530 0.536 0.536 0.536 0.465 0.259 0.536 0.186 0.205 0.149 0.426 0.214 0.445 0.536 0.536 0.536 0.511 0.232 0.536 0.223 0.259 0.536 0.408 0.536 0.536 0.204 0.259 0.536 0.277 0.536 0.416 0.536 0.205 0.536 0.407 0.536 0.536 0.493 0.536 0.536 0.158 0.536 0.265 0.536 0.258 0.250 0.536 0.492 0.536 0.239 0.517 0.232 0.259 0.536 0.205 0.259 0.240 0.536 0.435 0.300 0.483 0.536 0.195 0.500 0.536 0.277 0.149 0.259 0.205 0.536 0.464 0.231 0.502 0.511 0.176 0.536 0.259 0.176 0.195
0.166 0.156 0.156 0.165 0.183 0.183 0.195 0.145 0.183 0.194 0.193 0.203 0.154 0.193 0.193 0.183 0.193 0.106 0.155 0.165 0.165 0.147 0.183 0.183 0.183 0.166 0.203 0.183 0.193 0.175 0.184 0.195 0.154 0.184 0.183 0.183 0.183 0.106 0.175 0.183 0.165 0.185 0.183 0.148 0.183 0.183 0.166 0.155 0.183 0.174 0.183 0.176 0.183 0.194 0.183 0.183 0.183 0.183 0.145 0.183 0.183 0.194 0.183 0.165 0.183 0.193 0.183 0.183 0.183 0.183 0.213 0.183 0.154 0.185 0.126 0.146 0.174 0.193 0.183 0.174 0.185 0.184 0.183 0.158 0.136 0.183 0.185 0.174 0.165 0.193 0.183 0.156 0.165 0.165 0.145 0.193 0.126 0.183 0.193 0.137
0.156 0.498 0.000 0.386 0.493 0.493 0.053 0.349 0.493 0.142 0.325 0.287 0.000 0.011 0.003 0.493 0.490 0.265 0.351 0.142 0.088 0.046 0.493 0.493 0.493 0.166 0.282 0.421 0.321 0.080 0.000 0.487 0.196 0.000 0.493 0.493 0.493 0.265 0.000 0.477 0.123 0.190 0.493 0.096 0.493 0.493 0.088 0.161 0.493 0.150 0.493 0.169 0.493 0.000 0.493 0.000 0.493 0.493 0.479 0.493 0.493 0.169 0.493 0.193 0.265 0.287 0.172 0.493 0.174 0.493 0.139 0.488 0.000 0.190 0.265 0.035 0.161 0.287 0.493 0.000 0.037 0.000 0.493 0.030 0.273 0.265 0.174 0.013 0.164 0.325 0.493 0.104 0.193 0.263 0.349 0.011 0.265 0.163 0.231 0.032
0.293 0.330 0.323 0.330 0.330 0.330 0.179 0.330 0.330 0.263 0.144 0.199 0.000 0.191 0.255 0.330 0.330 0.330 0.330 0.194 0.204 0.342 0.330 0.330 0.330 0.357 0.201 0.330 0.191 0.191 0.012 0.330 0.218 0.000 0.330 0.330 0.330 0.330 0.000 0.330 0.201 0.231 0.330 0.308 0.330 0.330 0.184 0.231 0.330 0.219 0.330 0.249 0.330 0.072 0.330 0.000 0.330 0.330 0.340 0.330 0.330 0.238 0.330 0.216 0.330 0.186 0.211 0.330 0.333 0.330 0.246 0.330 0.000 0.231 0.330 0.164 0.201 0.201 0.330 0.000 0.196 0.003 0.330 0.169 0.335 0.330 0.258 0.010 0.194 0.144 0.330 0.283 0.216 0.350 0.330 0.191 0.330 0.214 0.117 0.211
0.140 0.207 0.014 0.156 0.489 0.489 0.024 0.035 0.489 0.102 0.293 0.322 0.057 0.040 0.035 0.489 0.215 0.035 0.035 0.151 0.051 0.030 0.452 0.489 0.489 0.218 0.325 0.215 0.371 0.051 0.035 0.204 0.204 0.014 0.489 0.489 0.489 0.035 0.041 0.048 0.129 0.194 0.489 0.027 0.489 0.489 0.054 0.196 0.285 0.148 0.489 0.124 0.489 0.030 0.489 0.014 0.255 0.489 0.212 0.489 0.231 0.175 0.266 0.194 0.035 0.282 0.156 0.489 0.250 0.363 0.102 0.460 0.051 0.194 0.035 0.027 0.167 0.319 0.333 0.014 0.014 0.014 0.489 0.027 0.182 0.035 0.140 0.054 0.180 0.293 0.489 0.035 0.194 0.035 0.035 0.040 0.035 0.180 0.113 0.016
0.227 0.265 0.219 0.219 0.265 0.265 0.236 0.215 0.265 0.172 0.146 0.197 0.155 0.129 0.137 0.265 0.265 0.256 0.269 0.184 0.176 0.202 0.265 0.265 0.265 0.249 0.201 0.265 0.120 0.172 0.167 0.253 0.159 0.219 0.265 0.265 0.265 0.256 0.189 0.265 0.184 0.150 0.265 0.172 0.265 0.265 0.163 0.172 0.265 0.184 0.265 0.214 0.265 0.141 0.265 0.223 0.265 0.265 0.219 0.265 0.265 0.163 0.265 0.205 0.265 0.159 0.142 0.265 0.257 0.265 0.146 0.253 0.232 0.150 0.265 0.138 0.158 0.184 0.265 0.240 0.137 0.219 0.265 0.159 0.257 0.265 0.202 0.141 0.146 0.142 0.265 0.236 0.197 0.223 0.219 0.129 0.265 0.142 0.146 0.171
0.634 0.543 0.614 0.613 0.682 0.682 0.623 0.613 0.682 0.675 0.711 0.644 0.641 0.711 0.663 0.682 0.564 0.537 0.553 0.611 0.722 0.632 0.682 0.682 0.682 0.602 0.645 0.682 0.711 0.721 0.635 0.614 0.633 0.663 0.682 0.682 0.682 0.537 0.625 0.682 0.679 0.665 0.682 0.536 0.682 0.682 0.645 0.701 0.682 0.613 0.682 0.663 0.682 0.614 0.682 0.616 0.682 0.682 0.585 0.682 0.682 0.575 0.682 0.583 0.682 0.721 0.606 0.682 0.682 0.682 0.645 0.682 0.643 0.665 0.556 0.645 0.654 0.721 0.682 0.644 0.625 0.672 0.682 0.594 0.632 0.682 0.594 0.642 0.691 0.711 0.682 0.574 0.564 0.627 0.613 0.711 0.556 0.685 0.730 0.559
0.133 0.300 0.133 0.133 0.533 0.533 0.183 0.150 0.533 0.450 0.333 0.217 0.183 0.333 0.133 0.533 0.533 0.233 0.283 0.200 0.217 0.133 0.533 0.533 0.533 0.300 0.217 0.533 0.433 0.267 0.133 0.450 0.367 0.133 0.533 0.533 0.533 0.233 0.133 0.533 0.200 0.250 0.533 0.500 0.533 0.533 0.383 0.367 0.533 0.200 0.533 0.167 0.533 0.133 0.533 0.133 0.533 0.533 0.267 0.533 0.533 0.383 0.533 0.250 0.533 0.400 0.300 0.533 0.383 0.533 0.467 0.533 0.183 0.250 0.333 0.233 0.367 0.217 0.533 0.133 0.250 0.133 0.533 0.367 0.233 0.533 0.200 0.183 0.333 0.333 0.533 0.317 0.250 0.150 0.183 0.333 0.333 0.300 0.167 0.400
0.358 0.417 0.258 0.358 0.417 0.417 0.283 0.317 0.417 0.392 0.475 0.283 0.283 0.350 0.300 0.417 0.417 0.258 0.267 0.250 0.325 0.258 0.383 0.417 0.417 0.317 0.283 0.417 0.408 0.325 0.258 0.383 0.358 0.258 0.417 0.442 0.417 0.258 0.258 0.392 0.283 0.300 0.417 0.300 0.417 0.417 0.308 0.358 0.417 0.250 0.417 0.358 0.500 0.225 0.417 0.258 0.417 0.392 0.417 0.417 0.417 0.350 0.417 0.250 0.417 0.450 0.317 0.417 0.467 0.417 0.350 0.433 0.283 0.300 0.408 0.317 0.325 0.375 0.433 0.258 0.325 0.258 0.417 0.292 0.367 0.333 0.250 0.233 0.350 0.475 0.417 0.200 0.250 0.367 0.308 0.350 0.408 0.325 0.275 0.292
0.250 0.300 0.175 0.292 0.475 0.475 0.242 0.275 0.475 0.367 0.500 0.400 0.208 0.475 0.383 0.475 0.350 0.183 0.217 0.242 0.308 0.200 0.475 0.475 0.475 0.408 0.367 0.475 0.475 0.317 0.217 0.292 0.267 0.158 0.475 0.475 0.475 0.183 0.158 0.475 0.217 0.375 0.475 0.183 0.475 0.475 0.375 0.408 0.475 0.242 0.475 0.275 0.475 0.242 0.475 0.142 0.475 0.475 0.333 0.475 0.475 0.317 0.475 0.275 0.475 0.500 0.383 0.475 0.417 0.475 0.167 0.475 0.208 0.375 0.275 0.108 0.233 0.450 0.475 0.133 0.108 0.133 0.475 0.167 0.358 0.475 0.242 0.233 0.350 0.500 0.475 0.317 0.275 0.167 0.242 0.475 0.275 0.375 0.392 0.167
0.205 0.275 0.390 0.260 0.420 0.420 0.300 0.270 0.420 0.350 0.420 0.350 0.275 0.420 0.420 0.420 0.420 0.250 0.230 0.255 0.300 0.370 0.420 0.420 0.420 0.330 0.350 0.420 0.420 0.300 0.255 0.370 0.350 0.345 0.420 0.420 0.420 0.250 0.345 0.420 0.255 0.355 0.420 0.290 0.420 0.420 0.395 0.295 0.420 0.255 0.420 0.180 0.420 0.230 0.420 0.370 0.420 0.420 0.225 0.420 0.420 0.375 0.420 0.310 0.420 0.370 0.440 0.420 0.420 0.420 0.470 0.420 0.275 0.355 0.300 0.345 0.320 0.350 0.420 0.370 0.350 0.370 0.420 0.330 0.295 0.420 0.255 0.275 0.300 0.420 0.420 0.185 0.310 0.390 0.320 0.420 0.300 0.395 0.420 0.280
0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.077 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.077 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.077 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.097 0.077 0.097 0.097 0.077 0.097 0.097 0.097
0.625 0.433 0.717 0.617 0.433 0.433 nan 0.683 0.433 0.683 0.742 nan nan 0.742 0.625 0.433 0.433 0.592 0.567 0.742 nan 0.717 0.433 0.433 0.433 0.500 0.742 0.433 0.742 nan 0.633 0.433 0.708 nan 0.433 0.433 0.433 0.592 0.658 0.433 0.742 0.733 0.433 0.558 0.433 0.433 0.742 0.742 0.433 0.742 0.433 0.683 0.433 0.650 0.433 0.717 0.433 0.433 0.592 0.433 0.433 nan 0.433 nan 0.433 0.742 nan 0.433 0.467 0.433 nan 0.433 nan 0.733 0.433 0.500 0.717 0.742 0.433 0.750 0.533 nan 0.433 0.633 0.558 0.433 nan nan 0.742 0.742 0.433 nan 0.742 0.408 nan 0.742 0.433 0.742 nan 0.600
0.000 0.000 0.000 0.000 0.486 0.486 0.000 0.000 0.271 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.486 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.486 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.486 0.000 0.486 0.486 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.486 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.486 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.486 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000 0.000
0.591 0.535 0.570 0.609 0.755 0.755 0.609 0.592 0.755 0.658 0.658 0.649 0.605 0.667 0.632 0.755 0.605 0.566 0.544 0.622 0.653 0.584 0.755 0.755 0.755 0.575 0.645 0.755 0.671 0.632 0.592 0.517 0.588 0.592 0.755 0.755 0.755 0.566 0.592 0.755 0.648 0.662 0.755 0.536 0.755 0.755 0.623 0.653 0.755 0.613 0.755 0.622 0.755 0.578 0.755 0.587 0.755 0.755 0.570 0.755 0.755 0.588 0.755 0.605 0.755 0.649 0.601 0.755 0.619 0.755 0.619 0.724 0.605 0.662 0.579 0.605 0.618 0.658 0.755 0.605 0.557 0.600 0.755 0.592 nan 0.755 0.613 0.626 0.631 0.658 0.755 0.570 0.605 0.615 0.583 0.667 0.579 0.627 0.658 0.597
0.500 0.392 0.431 0.446 0.662 0.662 0.454 0.462 0.662 0.523 0.646 0.608 0.446 0.662 0.631 0.662 0.415 0.400 0.438 0.462 0.492 0.431 0.662 0.662 0.662 0.562 0.608 0.662 0.662 0.454 0.400 0.354 0.462 0.400 0.662 0.662 0.662 0.400 0.400 0.662 0.454 0.515 0.662 0.354 0.662 0.662 0.454 0.477 0.662 0.462 0.662 0.500 0.662 0.500 0.662 0.438 0.662 0.662 0.415 0.662 0.662 0.462 0.662 0.546 0.538 0.646 0.515 0.662 0.638 0.662 0.500 0.662 0.446 0.515 0.408 0.346 0.469 0.638 0.662 0.400 0.362 0.400 0.662 0.369 0.446 0.662 0.462 0.415 0.515 0.646 0.662 0.408 0.546 0.431 0.462 0.662 0.408 0.500 0.623 0.369
0.157 0.160 0.145 0.160 0.238 0.238 0.151 0.154 0.210 0.178 0.195 0.196 0.185 0.204 0.190 0.169 0.160 0.145 0.154 0.187 0.190 0.145 0.172 0.238 0.170 0.163 0.183 0.161 0.204 0.185 0.179 0.160 0.181 0.156 0.238 0.233 0.209 0.145 0.178 0.149 0.185 0.194 0.238 0.159 0.238 0.238 0.182 0.184 0.159 0.179 0.161 0.157 0.232 0.183 0.238 0.153 0.151 0.155 0.160 0.166 0.161 0.186 0.159 0.200 0.147 0.190 0.191 0.212 0.168 0.151 0.181 0.203 0.170 0.194 0.145 0.166 0.191 0.188 0.168 0.155 0.163 0.150 0.161 0.166 0.160 0.148 0.177 0.186 0.191 0.197 0.238 0.158 0.185 0.144 0.154 0.204 0.145 0.190 0.199 0.167
nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.399 nan nan nan nan nan nan nan nan nan nan nan 0.147 nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.399 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.143 nan nan nan nan 0.140 nan nan 0.145 nan nan nan nan nan nan nan nan nan 0.322 nan nan nan nan nan 0.142
0.433 0.675 0.407 0.434 0.687 0.687 0.410 0.435 0.687 0.445 0.390 0.435 0.396 0.384 0.400 0.687 0.687 0.468 0.475 0.406 0.440 0.420 0.687 0.687 0.687 0.460 0.413 0.687 0.383 0.440 0.386 0.453 0.447 0.398 0.687 0.495 0.687 0.468 0.391 0.687 0.404 0.453 0.687 0.413 0.687 0.687 0.452 0.466 0.687 0.418 0.687 0.430 0.687 0.399 0.687 0.405 0.687 0.687 0.430 0.687 0.687 0.461 0.687 0.411 0.687 0.431 0.442 0.687 0.465 0.687 0.426 0.424 0.396 0.453 0.554 0.428 0.455 0.426 0.687 0.401 0.423 0.398 0.687 0.433 0.461 0.687 0.423 0.386 0.458 0.436 0.687 0.444 0.405 0.410 0.418 0.383 0.554 0.453 0.444 0.409
